Pose,0.4992653727531433,0.2228775918483734,-0.8926292657852173
Pose,0.522057294845581,0.20164015889167786,-0.8537916541099548
Pose,0.536689817905426,0.20114734768867493,-0.8542258143424988
Pose,0.5478784441947937,0.20078802108764648,-0.854919970035553
Pose,0.47708117961883545,0.20357327163219452,-0.8424232602119446
Pose,0.46244895458221436,0.20444074273109436,-0.842358410358429
Pose,0.4499402642250061,0.20545229315757751,-0.8425695896148682
Pose,0.5706326961517334,0.21034125983715057,-0.5423169732093811
Pose,0.4369428753852844,0.21593353152275085,-0.47778749465942383
Pose,0.5316693782806396,0.24438495934009552,-0.7718690037727356
Pose,0.47620856761932373,0.2475396692752838,-0.7530154585838318
Pose,0.6833206415176392,0.32786116003990173,-0.2909863293170929
Pose,0.3566916286945343,0.32861629128456116,-0.2544306218624115
Pose,0.7517426609992981,0.4682249426841736,-0.3882823586463928
Pose,0.19777648150920868,0.4203428328037262,-0.24681542813777924
Pose,0.9224899411201477,0.48856765031814575,-0.9505862593650818
Pose,-0.014889269135892391,0.3813110589981079,-0.6009348630905151
Pose,0.9645851254463196,0.4995002746582031,-1.0393725633621216
Pose,-0.07477366924285889,0.3732369840145111,-0.667076826095581
Pose,0.967553436756134,0.4821280539035797,-1.1303839683532715
Pose,-0.09333360195159912,0.3553465008735657,-0.7734020948410034
Pose,0.9275462031364441,0.4626525044441223,-1.0039124488830566
Pose,-0.06118863821029663,0.36380279064178467,-0.6615763306617737
Pose,0.5897454023361206,0.6160794496536255,0.03808585926890373
Pose,0.3891924023628235,0.6110467910766602,-0.03727821260690689
Pose,0.8209140300750732,0.7931845188140869,-0.3027622699737549
Pose,0.37846121191978455,0.8320530652999878,-0.02602207474410534
Pose,0.7273269891738892,0.9541102647781372,0.4252510964870453
Pose,0.36012130975723267,0.9579383134841919,0.7092641592025757
Pose,0.6944003105163574,0.9582093954086304,0.4813714623451233
Pose,0.377649188041687,0.9789861440658569,0.7727813720703125
Pose,0.772826611995697,1.0682127475738525,0.1394253820180893
Pose,0.32751765847206116,1.0324926376342773,0.4206550121307373
